side,entry_time,exit_time,duration_hours,entry_price,exit_price,price_move_pct,net_pnl,return_on_equity,r_multiple,exit_category,exit_reason,result,year,entry_hour
short,2020-03-08T16:00:00+00:00,2020-03-08T18:00:00+00:00,2.0,8399.16983,8311.561979999999,1.0430536799849675,8.607015071924932,0.00834428892256762,0.2781429640855873,correction_exit,correction depth 3.61 ATR >= 2.5,win,2020,16
short,2020-03-12T08:00:00+00:00,2020-03-12T13:00:00+00:00,5.0,7390.641576,6029.425644,18.41810237991171,144.7216556686353,0.13914302770752568,4.638100923584189,correction_exit,correction depth 6.93 ATR >= 2.5,win,2020,8
short,2020-03-13T01:00:00+00:00,2020-03-13T05:00:00+00:00,4.0,4655.778658,4772.4543,-2.506039280873394,-3.435971672675363,-0.0029000083290436516,-0.09666694430145506,correction_exit,correction depth 4.38 ATR >= 2.5,loss,2020,1
long,2020-03-30T22:00:00+00:00,2020-03-31T00:00:00+00:00,2.0,6530.545848,6393.17111,-2.1035720626947434,-26.99933585725027,-0.02285409557234529,-0.7618031857448431,correction_exit,correction depth 2.75 ATR >= 2.5,loss,2020,22
long,2020-04-02T16:00:00+00:00,2020-04-02T20:00:00+00:00,4.0,6806.361,6800.049718,-0.09272623065393776,-2.1692189151897505,-0.0018791217725887062,-0.06263739241962354,correction_exit,correction depth 6.35 ATR >= 2.5,loss,2020,16
long,2020-04-06T06:00:00+00:00,2020-04-07T15:00:00+00:00,33.0,6995.888897999999,7281.84334,4.087464025933151,57.258523132096435,0.049694525005445744,1.6564841668481916,correction_exit,correction depth 2.92 ATR >= 2.5,win,2020,6
long,2020-04-12T14:00:00+00:00,2020-04-12T20:00:00+00:00,6.0,6919.373597999999,7110.707574,2.765192156343526,81.36156497551771,0.0672705166754828,2.2423505558494266,correction_exit,correction depth 2.81 ATR >= 2.5,win,2020,14
short,2020-04-20T19:00:00+00:00,2020-04-22T13:00:00+00:00,42.0,6864.546816,7070.62759275,-3.0021031580651987,-40.04707775280886,-0.031024285512602664,-1.034142850420089,risk_stop,risk_stop,loss,2020,19
long,2020-04-23T15:00:00+00:00,2020-04-29T19:00:00+00:00,148.0,7538.777454,8622.375180000001,14.373653189948655,98.06698628215243,0.07840448278105691,2.613482759368564,correction_exit,correction depth 4.44 ATR >= 2.5,win,2020,15
long,2020-05-06T12:00:00+00:00,2020-05-06T14:00:00+00:00,2.0,9315.822791999999,9224.50473,-0.980246877156339,-14.399611580733028,-0.010675473776478801,-0.35584912588262674,correction_exit,correction depth 2.70 ATR >= 2.5,loss,2020,12
long,2020-05-13T13:00:00+00:00,2020-05-14T13:00:00+00:00,24.0,9091.117859999998,9583.942828000001,5.42095015804803,106.25151292572502,0.07962193496810986,2.6540644989369957,correction_exit,correction depth 4.90 ATR >= 2.5,win,2020,13
long,2020-05-27T12:00:00+00:00,2020-05-28T03:00:00+00:00,15.0,9150.699774,9202.529126000001,0.5663976884834977,7.743264276049226,0.005374647513398137,0.17915491711327125,correction_exit,two opposing-body correction bars with depth 1.90 ATR,win,2020,12
long,2020-06-02T00:00:00+00:00,2020-06-02T14:00:00+00:00,14.0,10204.750542,9625.032644107143,-5.680863001078707,-44.1946780980834,-0.030511808552777155,-1.0170602850925718,risk_stop,risk_stop,loss,2020,0
short,2020-06-11T17:00:00+00:00,2020-06-11T19:00:00+00:00,2.0,9115.186598,9317.123052,-2.215384751907419,-16.702682267366047,-0.0118943762370353,-0.39647920790117663,correction_exit,correction depth 2.84 ATR >= 2.5,loss,2020,17
long,2020-07-01T17:00:00+00:00,2020-07-02T06:00:00+00:00,13.0,9286.857,9200.597905178573,-0.9288297948533872,-46.180398741240644,-0.03328202630434823,-1.109400876811608,risk_stop,risk_stop,loss,2020,17
short,2020-07-09T16:00:00+00:00,2020-07-10T10:00:00+00:00,18.0,9206.738284000001,9186.616956,0.2185500160786485,2.5679483022489658,0.0019144259127204279,0.06381419709068094,correction_exit,two opposing-body correction bars with depth 1.52 ATR,win,2020,16
long,2020-07-26T10:00:00+00:00,2020-07-26T12:00:00+00:00,2.0,9839.547516,9968.865828,1.3142709234313477,33.0560449306771,0.024596456689123712,0.8198818896374571,correction_exit,correction depth 5.95 ATR >= 2.5,win,2020,10
long,2020-07-27T18:00:00+00:00,2020-07-28T00:00:00+00:00,6.0,10874.734511999999,11027.754008,1.4071101766314165,9.622459898545038,0.006988032532850916,0.2329344177616972,correction_exit,correction depth 4.58 ATR >= 2.5,win,2020,18
long,2020-07-31T17:00:00+00:00,2020-08-02T04:00:00+00:00,35.0,11354.160377999999,11193.41301242857,-1.4157573983444516,-44.552969084492354,-0.03213077127026181,-1.071025709008727,risk_stop,risk_stop,loss,2020,17
long,2020-08-05T14:00:00+00:00,2020-08-06T00:00:00+00:00,10.0,11612.322,11742.561018,1.1215587890173921,20.348180654239126,0.015161892082431308,0.5053964027477102,correction_exit,correction depth 3.73 ATR >= 2.5,win,2020,14
long,2020-08-10T03:00:00+00:00,2020-08-10T10:00:00+00:00,7.0,11998.869293999998,11713.646802,-2.377078081370748,-42.58128579831407,-0.03125440829597099,-1.0418136098656996,risk_stop,risk_stop,loss,2020,3
long,2020-08-15T02:00:00+00:00,2020-08-15T12:00:00+00:00,10.0,11924.144352,11735.441370785715,-1.5825284871080418,-42.104389838660396,-0.031901429836200326,-1.063380994540011,risk_stop,risk_stop,loss,2020,2
short,2020-08-25T14:00:00+00:00,2020-08-25T21:00:00+00:00,7.0,11443.580826000001,11260.471644,1.6001038904184164,35.538717648711206,0.027814095724676278,0.927136524155876,correction_exit,correction depth 3.18 ATR >= 2.5,win,2020,14
long,2020-08-30T03:00:00+00:00,2020-08-30T16:00:00+00:00,13.0,11627.985132,11613.886757999999,-0.12124520146833172,-6.436442253236754,-0.0049011105625726276,-0.16337035208575426,correction_exit,two opposing-body correction bars with depth 2.20 ATR,loss,2020,3
long,2020-09-01T08:00:00+00:00,2020-09-02T06:00:00+00:00,22.0,11926.124748,11757.652641928571,-1.4126307550127024,-41.995617530189236,-0.03213559554535071,-1.071186518178357,risk_stop,risk_stop,loss,2020,8
long,2020-09-12T20:00:00+00:00,2020-09-13T11:00:00+00:00,15.0,10463.332247999999,10363.737730678573,-0.9518432078887943,-41.9930202116211,-0.03320052674251762,-1.1066842247505873,risk_stop,risk_stop,loss,2020,20
long,2020-09-14T13:00:00+00:00,2020-09-14T19:00:00+00:00,6.0,10506.360852,10672.845004,1.5846034068809738,45.92217003841426,0.037553797514699575,1.2517932504899858,correction_exit,two opposing-body correction bars with depth 1.64 ATR,win,2020,13
long,2020-09-16T17:00:00+00:00,2020-09-17T04:00:00+00:00,11.0,11061.791916,10858.188463607143,-1.840600997912113,-40.1300234461061,-0.03162934855186941,-1.0543116183956471,risk_stop,risk_stop,loss,2020,17
short,2020-09-21T11:00:00+00:00,2020-09-23T22:00:00+00:00,59.0,10666.456282000001,10254.420474,3.862911890384107,70.64965667299121,0.05750283683554075,1.9167612278513584,correction_exit,correction depth 2.75 ATR >= 2.5,win,2020,11
long,2020-09-24T17:00:00+00:00,2020-10-21T16:00:00+00:00,647.0,10674.33444,12732.453,19.281001279926162,264.8205356541289,0.2038211903087731,6.794039676959104,correction_exit,correction depth 5.82 ATR >= 2.5,win,2020,17
long,2020-10-21T16:00:00+00:00,2020-10-22T02:00:00+00:00,10.0,12737.547,12845.340418,0.8462651246743136,13.128536660162771,0.008393672330061809,0.27978907766872696,correction_exit,correction depth 3.26 ATR >= 2.5,win,2020,16
long,2020-10-25T05:00:00+00:00,2020-10-25T06:00:00+00:00,1.0,13314.46236,13104.414307142857,-1.5775932003696955,-50.32541415283257,-0.03190751160695342,-1.0635837202317806,risk_stop,risk_stop,loss,2020,5
long,2020-10-27T12:00:00+00:00,2020-10-27T20:00:00+00:00,8.0,13452.489959999999,13654.16862,1.4991920499452387,25.67158925882289,0.01681285561730997,0.560428520576999,correction_exit,correction depth 3.01 ATR >= 2.5,win,2020,12
long,2020-10-29T16:00:00+00:00,2020-10-30T04:00:00+00:00,12.0,13439.627388,13429.653532,-0.07421229556487555,-3.9379036806422896,-0.002536371057539338,-0.08454570191797793,correction_exit,two opposing-body correction bars with depth 2.11 ATR,loss,2020,16
long,2020-11-05T12:00:00+00:00,2020-11-05T18:00:00+00:00,6.0,14720.553522,15034.652468,2.133744125386157,44.94310006076229,0.02902108575151997,0.9673695250506656,correction_exit,correction depth 4.96 ATR >= 2.5,win,2020,12
long,2020-11-17T13:00:00+00:00,2020-11-17T19:00:00+00:00,6.0,17086.426602,17634.612372,3.2083113852245373,66.69037467813114,0.04184942681904688,1.3949808939682293,correction_exit,correction depth 4.09 ATR >= 2.5,win,2020,13
long,2020-11-18T05:00:00+00:00,2020-11-18T06:00:00+00:00,1.0,18372.543773999998,17550.74575582143,-4.472968078277433,-50.8964289641175,-0.030655521723578952,-1.0218507241192984,risk_stop,risk_stop,loss,2020,5
long,2020-11-20T16:00:00+00:00,2020-11-21T04:00:00+00:00,12.0,18672.293712000002,18655.738106,-0.08866401876145528,-3.1651189003723497,-0.0019666781293862495,-0.06555593764620832,correction_exit,two opposing-body correction bars with depth 1.72 ATR,loss,2020,16
long,2020-11-28T17:00:00+00:00,2020-11-29T13:00:00+00:00,20.0,17710.801452,18026.473984000004,1.782372936964728,35.02356797119205,0.021805126193474512,0.7268375397824838,correction_exit,two opposing-body correction bars with depth 2.30 ATR,win,2020,17
long,2020-11-30T02:00:00+00:00,2020-11-30T17:00:00+00:00,15.0,18485.79642,19192.570718,3.823337020174759,98.38100268657472,0.05994340168153087,1.9981133893843623,correction_exit,correction depth 4.05 ATR >= 2.5,win,2020,2
short,2020-12-04T12:00:00+00:00,2020-12-06T23:00:00+00:00,59.0,18830.713104,19410.11446092857,-3.076895461837263,-53.927406747666886,-0.03099966503304157,-1.0333221677680524,risk_stop,risk_stop,loss,2020,12
long,2020-12-12T20:00:00+00:00,2020-12-13T16:00:00+00:00,20.0,18809.051058,19207.497732,2.1183773321223915,54.027675008347884,0.032050869523474426,1.0683623174491477,correction_exit,correction depth 2.57 ATR >= 2.5,win,2020,20
long,2020-12-15T02:00:00+00:00,2020-12-15T04:00:00+00:00,2.0,19458.951012,19211.35981657143,-1.272376888537762,-56.32629395289069,-0.03237677674903931,-1.0792258916346438,risk_stop,risk_stop,loss,2020,2
long,2020-12-16T15:00:00+00:00,2020-12-17T12:00:00+00:00,21.0,20654.140001999996,22747.599570000002,10.135786664549046,111.15159934488054,0.06602856614672116,2.2009522048907053,correction_exit,correction depth 6.83 ATR >= 2.5,win,2020,15
long,2020-12-25T11:00:00+00:00,2020-12-25T13:00:00+00:00,2.0,23982.215483999997,24342.100606,1.5006333432376366,46.66024082987681,0.026001253398107292,0.8667084466035765,correction_exit,correction depth 3.56 ATR >= 2.5,win,2020,11
long,2020-12-26T16:00:00+00:00,2020-12-26T23:00:00+00:00,7.0,25635.115998,26408.137316,3.015478135774025,51.007849799430936,0.02770361435065128,0.923453811688376,correction_exit,correction depth 4.13 ATR >= 2.5,win,2020,16
long,2021-01-02T14:00:00+00:00,2021-01-02T18:00:00+00:00,4.0,31552.369212,32850.37861,4.113825460391542,37.96790302614213,0.020065414897134714,0.6688471632378238,correction_exit,correction depth 3.79 ATR >= 2.5,win,2021,14
long,2021-01-08T12:00:00+00:00,2021-01-08T20:00:00+00:00,8.0,41294.927334,38927.40938928571,-5.733193148798694,-58.883736846242655,-0.03050695577894023,-1.0168985259646743,risk_stop,risk_stop,loss,2021,12
long,2021-01-13T20:00:00+00:00,2021-01-15T16:00:00+00:00,44.0,36009.440447999994,34510.92661253572,-4.161447156137373,-57.46018724587356,-0.030706184053158402,-1.0235394684386134,risk_stop,risk_stop,loss,2021,20
short,2021-01-15T16:00:00+00:00,2021-01-20T19:00:00+00:00,123.0,35603.667842,35257.440078,0.972449708093204,7.251719375461901,0.003998014450115768,0.13326714833719228,correction_exit,two opposing-body correction bars with depth 2.31 ATR,win,2021,16
short,2021-01-21T10:00:00+00:00,2021-01-22T03:00:00+00:00,17.0,32873.503984,30717.062184,6.559817295562939,58.910952352745404,0.03234942454656115,1.0783141515520385,correction_exit,correction depth 2.98 ATR >= 2.5,win,2021,10
long,2021-01-25T14:00:00+00:00,2021-01-25T21:00:00+00:00,7.0,34551.4089,32901.53034189286,-4.77514118999397,-57.551699064525046,-0.030612721852518236,-1.020424061750608,risk_stop,risk_stop,loss,2021,14
long,2021-01-29T10:00:00+00:00,2021-02-08T15:00:00+00:00,245.0,36882.8751,43552.217814,18.08249138907288,70.3055885659452,0.03857769972030614,1.2859233240102048,correction_exit,correction depth 2.64 ATR >= 2.5,win,2021,10
long,2021-02-19T17:00:00+00:00,2021-02-20T15:00:00+00:00,22.0,54379.483722,56269.573834,3.475741185154618,61.34198638224337,0.03240897695854773,1.0802992319515912,correction_exit,correction depth 2.91 ATR >= 2.5,win,2021,17
short,2021-02-28T05:00:00+00:00,2021-02-28T09:00:00+00:00,4.0,44375.503123999995,44865.581322,-1.1043890513884664,-20.27308682683174,-0.010374701141206337,-0.3458233713735446,correction_exit,two opposing-body correction bars with depth 1.82 ATR,loss,2021,5
long,2021-03-01T10:00:00+00:00,2021-03-03T16:00:00+00:00,54.0,47356.979502,50757.19653,7.179970225627248,153.33264587384392,0.07929020768184933,2.643006922728311,correction_exit,correction depth 2.89 ATR >= 2.5,win,2021,10
short,2021-03-04T19:00:00+00:00,2021-03-07T07:00:00+00:00,60.0,47590.48,50176.35433564285,-5.4335958276589045,-63.808961721384904,-0.030572317894457118,-1.0190772631485707,risk_stop,risk_stop,loss,2021,19
long,2021-03-09T03:00:00+00:00,2021-03-10T04:00:00+00:00,25.0,53603.55856799999,53457.636334,-0.27222490054438764,-6.35142905292485,-0.003139082452261398,-0.10463608174204661,correction_exit,correction depth 3.69 ATR >= 2.5,loss,2021,3
short,2021-03-22T21:00:00+00:00,2021-03-24T12:00:00+00:00,39.0,54494.039012,56770.3993095,-4.177264777526812,-62.00187146842155,-0.030739832788148867,-1.0246610929382955,risk_stop,risk_stop,loss,2021,21
long,2021-04-10T05:00:00+00:00,2021-04-10T07:00:00+00:00,2.0,61086.304818,60564.68464000001,-0.8539069101562137,-13.395188736038524,-0.006851807832630005,-0.22839359442100018,correction_exit,two opposing-body correction bars with depth 2.08 ATR,loss,2021,5
long,2021-04-13T10:00:00+00:00,2021-04-14T10:00:00+00:00,24.0,62936.814846,63555.696318,0.9833377706106372,16.21898795037562,0.00835345296822396,0.278448432274132,correction_exit,correction depth 3.06 ATR >= 2.5,win,2021,10
short,2021-04-16T11:00:00+00:00,2021-04-16T14:00:00+00:00,3.0,60235.480494,61441.07486496428,-2.001468837099029,-61.73455041917553,-0.031532454705186466,-1.0510818235062156,risk_stop,risk_stop,loss,2021,11
long,2021-04-26T19:00:00+00:00,2021-04-26T21:00:00+00:00,2.0,54256.719174,53107.287667749995,-2.118505364402524,-59.55798348229757,-0.03141119104963399,-1.0470397016544664,risk_stop,risk_stop,loss,2021,19
short,2021-04-29T18:00:00+00:00,2021-04-29T22:00:00+00:00,4.0,52732.431404,53339.86584,-1.1519181267145577,-29.151749228549207,-0.015873386529852263,-0.5291128843284088,correction_exit,two opposing-body correction bars with depth 1.79 ATR,loss,2021,18
short,2021-05-19T03:00:00+00:00,2021-05-19T16:00:00+00:00,13.0,40316.505086,37317.602028,7.43840035638747,61.028179529701525,0.03376637280554059,1.1255457601846863,correction_exit,correction depth 7.87 ATR >= 2.5,win,2021,3
short,2021-05-21T16:00:00+00:00,2021-05-21T23:00:00+00:00,7.0,36795.919344,36671.3328,0.3385879364373607,1.000624222905645,0.0005355531856110343,0.017851772853701143,correction_exit,correction depth 2.84 ATR >= 2.5,win,2021,16
short,2021-05-23T10:00:00+00:00,2021-05-23T12:00:00+00:00,2.0,34200.178596,35393.87736,-3.490329036292266,-34.94329451745206,-0.01869230755425046,-0.6230769184750153,correction_exit,two opposing-body correction bars with depth 1.85 ATR,loss,2021,10
long,2021-05-24T13:00:00+00:00,2021-05-24T22:00:00+00:00,9.0,38218.852242,38459.726516,0.6302498894388479,5.571310936533499,0.0030370452550329188,0.10123484183443063,correction_exit,two opposing-body correction bars with depth 1.64 ATR,win,2021,13
short,2021-05-28T06:00:00+00:00,2021-05-28T14:00:00+00:00,8.0,36989.050709999996,36930.98472,0.15698156315295045,1.1084089342191954,0.0006023888306870086,0.020079627689566955,correction_exit,correction depth 3.18 ATR >= 2.5,win,2021,6
long,2021-06-03T07:00:00+00:00,2021-06-04T01:00:00+00:00,18.0,38956.809804,37861.29801135714,-2.8121188520174276,-57.17844227231757,-0.031056154399594537,-1.0352051466531513,risk_stop,risk_stop,loss,2021,7
long,2021-06-09T17:00:00+00:00,2021-06-10T13:00:00+00:00,20.0,36495.317603999996,37764.34562,3.477235161424967,32.856020618651044,0.018417543803159072,0.6139181267719691,correction_exit,two opposing-body correction bars with depth 1.54 ATR,win,2021,17
long,2021-06-13T18:00:00+00:00,2021-06-14T04:00:00+00:00,10.0,37307.46,38967.344972,4.449203917929551,60.977370511871165,0.03356290700265191,1.1187635667550637,correction_exit,two opposing-body correction bars with depth 2.25 ATR,win,2021,18
short,2021-06-18T16:00:00+00:00,2021-06-21T14:00:00+00:00,70.0,36348.698806,33158.78043,8.775880515077608,164.68657660730358,0.08770253851000082,2.9234179503333606,correction_exit,correction depth 2.77 ATR >= 2.5,win,2021,16
short,2021-06-21T23:00:00+00:00,2021-06-22T01:00:00+00:00,2.0,31270.274694,32806.412649107144,-4.912454304093118,-62.563711657782626,-0.03063136327400747,-1.0210454424669158,risk_stop,risk_stop,loss,2021,23
short,2021-06-22T14:00:00+00:00,2021-06-22T15:00:00+00:00,1.0,29233.1522,31526.226305892855,-7.844087733695904,-60.19227287845887,-0.030401541050145264,-1.0133847016715087,risk_stop,risk_stop,loss,2021,14
short,2021-06-25T13:00:00+00:00,2021-06-26T01:00:00+00:00,12.0,33087.261224,32006.399999999998,3.266698977236581,65.48159980961687,0.034110039357314825,1.1370013119104943,correction_exit,two opposing-body correction bars with depth 1.74 ATR,win,2021,13
short,2021-06-26T09:00:00+00:00,2021-06-26T11:00:00+00:00,2.0,30405.757632,31102.329222,-2.2909200238671414,-27.150465126454943,-0.013676452419763108,-0.45588174732543696,correction_exit,two opposing-body correction bars with depth 1.57 ATR,loss,2021,9
long,2021-06-28T00:00:00+00:00,2021-06-28T11:00:00+00:00,11.0,34709.430497999994,34180.422548,-1.5241043785794013,-15.928233452783637,-0.008134753463955108,-0.27115844879850365,correction_exit,two opposing-body correction bars with depth 2.26 ATR,loss,2021,0
short,2021-07-01T08:00:00+00:00,2021-07-01T22:00:00+00:00,14.0,33343.33,33510.040667999994,-0.49998205938036916,-9.1718941953689,-0.004722621564560738,-0.15742071881869127,correction_exit,two opposing-body correction bars with depth 2.16 ATR,loss,2021,8
long,2021-07-04T07:00:00+00:00,2021-07-05T00:00:00+00:00,17.0,35423.303244,35281.072373999996,-0.4015178060055643,-12.094523978653575,-0.006257037480114447,-0.2085679160038149,correction_exit,correction depth 2.60 ATR >= 2.5,loss,2021,7
short,2021-07-08T01:00:00+00:00,2021-07-08T14:00:00+00:00,13.0,33203.817908,32512.421184,2.0822807964906227,36.82380559437646,0.01917055029415708,0.6390183431385693,correction_exit,correction depth 2.86 ATR >= 2.5,win,2021,1
short,2021-07-19T14:00:00+00:00,2021-07-20T05:00:00+00:00,15.0,30600.658644,29665.051824,3.0574728174468535,63.40949013630088,0.032390175836900605,1.0796725278966868,correction_exit,correction depth 2.69 ATR >= 2.5,win,2021,14
long,2021-07-26T01:00:00+00:00,2021-07-26T03:00:00+00:00,2.0,36766.081746,38030.012476,3.4377629325091474,32.741103172890455,0.016199756614674998,0.5399918871558332,correction_exit,correction depth 7.89 ATR >= 2.5,win,2021,1
long,2021-07-28T00:00:00+00:00,2021-08-01T07:00:00+00:00,103.0,39464.501322,41699.268478,5.662727466808764,90.22761483977595,0.04393145343837511,1.4643817812791704,correction_exit,two opposing-body correction bars with depth 1.52 ATR,win,2021,0
long,2021-08-19T20:00:00+00:00,2021-08-21T20:00:00+00:00,48.0,46719.342,48968.884264,4.815012728561125,122.40707787039065,0.05709139334557899,1.9030464448526332,correction_exit,two opposing-body correction bars with depth 2.12 ATR,win,2021,20
long,2021-08-23T03:00:00+00:00,2021-08-23T19:00:00+00:00,16.0,50056.279253999994,49204.10881682143,-1.7024246505706282,-71.99335559778768,-0.031764643926907345,-1.058821464230245,risk_stop,risk_stop,loss,2021,3
short,2021-08-25T10:00:00+00:00,2021-08-25T14:00:00+00:00,4.0,47236.50081,48298.00141875,-2.2472041547270583,-68.8302958787878,-0.03136535982191879,-1.04551199406396,risk_stop,risk_stop,loss,2021,10
long,2021-09-05T22:00:00+00:00,2021-09-06T14:00:00+00:00,16.0,51710.329997999994,51466.534634,-0.4714635625211052,-15.582123878953748,-0.0073305623872270825,-0.2443520795742361,correction_exit,correction depth 3.30 ATR >= 2.5,loss,2021,22
long,2021-09-07T00:00:00+00:00,2021-09-07T08:00:00+00:00,8.0,52676.733239999994,51969.190332750004,-1.34317916797604,-68.04642859082144,-0.0322486342519716,-1.07495447506572,risk_stop,risk_stop,loss,2021,0
long,2021-09-15T15:00:00+00:00,2021-09-16T14:00:00+00:00,23.0,47869.882062,47235.935923000005,-1.3243110525714676,-65.91897968480573,-0.03228142326443793,-1.0760474421479311,risk_stop,risk_stop,loss,2021,15
long,2021-09-22T17:00:00+00:00,2021-09-24T10:00:00+00:00,41.0,43347.667799999996,42190.1427835,-2.670328244279837,-61.483337459545425,-0.031113620739906703,-1.0371206913302236,risk_stop,risk_stop,loss,2021,17
long,2021-10-01T09:00:00+00:00,2021-10-01T12:00:00+00:00,3.0,44954.799161999996,47478.572386,5.614024022007718,124.40916008251276,0.06497894069316204,2.165964689772068,correction_exit,correction depth 6.75 ATR >= 2.5,win,2021,9
long,2021-10-01T12:00:00+00:00,2021-10-01T14:00:00+00:00,2.0,47497.567614,46971.543812,-1.1074752422584049,-12.244553830869338,-0.006005127239871215,-0.20017090799570716,correction_exit,two opposing-body correction bars with depth 1.56 ATR,loss,2021,12
long,2021-10-05T10:00:00+00:00,2021-10-06T15:00:00+00:00,29.0,50279.403869999995,54489.49992,8.373400887738107,248.79571795276422,0.12275466522281223,4.091822174093741,correction_exit,correction depth 6.38 ATR >= 2.5,win,2021,10
long,2021-10-11T15:00:00+00:00,2021-10-11T22:00:00+00:00,7.0,57459.479598,57145.108692,-0.547117565629569,-21.57877826282945,-0.009482810870768726,-0.31609369569229084,correction_exit,two opposing-body correction bars with depth 1.82 ATR,loss,2021,15
long,2021-10-15T18:00:00+00:00,2021-10-15T22:00:00+00:00,4.0,61774.362402,61197.178116,-0.9343427654403589,-21.861232037034295,-0.009698908314462231,-0.32329694381540774,correction_exit,correction depth 3.24 ATR >= 2.5,loss,2021,18
long,2021-10-20T15:00:00+00:00,2021-10-21T14:00:00+00:00,23.0,66700.18737,63991.711597500005,-4.060671910073518,-68.58043913955292,-0.030724245302850627,-1.0241415100950209,risk_stop,risk_stop,loss,2021,15
long,2021-10-25T15:00:00+00:00,2021-10-26T04:00:00+00:00,13.0,63350.41755,62455.089697642856,-1.4132943190950484,-69.52466079689967,-0.03213456988477081,-1.0711523294923602,risk_stop,risk_stop,loss,2021,15
long,2021-10-28T10:00:00+00:00,2021-10-28T18:00:00+00:00,8.0,61061.789916,58811.915621071435,-3.6845862167218133,-64.49677467584974,-0.030800419506497437,-1.0266806502165813,risk_stop,risk_stop,loss,2021,10
short,2021-11-03T14:00:00+00:00,2021-11-03T19:00:00+00:00,5.0,61808.705786,63279.73538067857,-2.379971520147516,-63.502970505170246,-0.03128956013804106,-1.042985337934702,risk_stop,risk_stop,loss,2021,14
long,2021-11-09T01:00:00+00:00,2021-11-10T13:00:00+00:00,36.0,67616.82066,66186.17333164286,-2.115815731045553,-61.75872557997824,-0.031413025177228444,-1.0471008392409482,risk_stop,risk_stop,loss,2021,1
short,2021-11-12T11:00:00+00:00,2021-11-14T00:00:00+00:00,37.0,63638.939666,65054.09643192857,-2.223727757495368,-59.75526251352713,-0.03137971327276701,-1.045990442425567,risk_stop,risk_stop,loss,2021,11
long,2021-11-20T20:00:00+00:00,2021-11-22T01:00:00+00:00,29.0,59441.926008,57673.01380414285,-2.9758662322265295,-57.17359432539793,-0.030996649143922826,-1.0332216381307608,risk_stop,risk_stop,loss,2021,20
short,2021-11-22T20:00:00+00:00,2021-11-23T10:00:00+00:00,14.0,55981.841392,57657.608858785716,-2.993412551494218,-55.45605673455089,-0.03102722664857989,-1.0342408882859964,risk_stop,risk_stop,loss,2021,20
long,2021-11-29T01:00:00+00:00,2021-11-30T18:00:00+00:00,41.0,57777.283146,57359.475809999996,-0.7231342722436935,-12.360058770073767,-0.007136790271450537,-0.23789300904835126,correction_exit,correction depth 3.88 ATR >= 2.5,loss,2021,1
long,2021-12-01T16:00:00+00:00,2021-12-01T18:00:00+00:00,2.0,58626.212898,57485.93497739286,-1.9449967245727302,-54.233652012306436,-0.031540010270722785,-1.0513336756907596,risk_stop,risk_stop,loss,2021,16
long,2021-12-21T05:00:00+00:00,2021-12-24T21:00:00+00:00,88.0,48564.710999999996,51098.948166,5.218268808394652,70.02954482656037,0.042052575627656213,1.4017525209218737,correction_exit,two opposing-body correction bars with depth 2.00 ATR,win,2021,5
short,2022-01-05T21:00:00+00:00,2022-01-06T01:00:00+00:00,4.0,43958.216598000006,43689.676188000005,0.6108992374641045,5.254821462438425,0.003028165663391531,0.10093885544638438,correction_exit,two opposing-body correction bars with depth 2.09 ATR,win,2022,21
short,2022-01-08T19:00:00+00:00,2022-01-08T21:00:00+00:00,2.0,40671.684036,41496.186327749994,-2.0272145383018767,-54.850629768709986,-0.03151302945901005,-1.050434315300335,risk_stop,risk_stop,loss,2022,19
short,2022-01-10T14:00:00+00:00,2022-01-10T16:00:00+00:00,2.0,40765.855198000005,41703.85624628571,-2.3009477998924015,-52.81967517693477,-0.03133361341404478,-1.0444537804681595,risk_stop,risk_stop,loss,2022,14
long,2022-01-20T15:00:00+00:00,2022-01-20T19:00:00+00:00,4.0,42978.263933999995,42825.623162,-0.3551580683537983,-8.530372303816996,-0.00522406426980977,-0.17413547566032567,correction_exit,correction depth 2.67 ATR >= 2.5,loss,2022,15
short,2022-01-21T23:00:00+00:00,2022-01-24T16:00:00+00:00,65.0,36116.62523,34244.157461999996,5.184503690684398,35.12639249793554,0.021624635908652465,0.7208211969550822,correction_exit,two opposing-body correction bars with depth 1.74 ATR,win,2022,23
short,2022-01-31T02:00:00+00:00,2022-01-31T16:00:00+00:00,14.0,36815.825362,38044.44951128572,-3.337217452562826,-51.31596493672565,-0.030922628066213632,-1.0307542688737878,risk_stop,risk_stop,loss,2022,2
short,2022-02-02T16:00:00+00:00,2022-02-04T15:00:00+00:00,47.0,37422.294044,38520.637765607134,-2.934998373738748,-49.92987761573599,-0.031047450675180617,-1.0349150225060206,risk_stop,risk_stop,loss,2022,16
long,2022-02-04T17:00:00+00:00,2022-02-10T20:00:00+00:00,147.0,40276.563702,44365.075209999995,10.151093172322877,75.0505721031083,0.048163378290217815,1.6054459430072605,correction_exit,correction depth 2.72 ATR >= 2.5,win,2022,17
long,2022-02-15T03:00:00+00:00,2022-02-15T18:00:00+00:00,15.0,43578.493956,43916.205002,0.7749488689099295,12.79035628177321,0.007830988656016098,0.2610329552005366,correction_exit,two opposing-body correction bars with depth 1.65 ATR,win,2022,3
short,2022-02-17T15:00:00+00:00,2022-02-17T20:00:00+00:00,5.0,41917.924738,41212.460844,1.6829647421941045,22.48255326375358,0.013658149931075532,0.4552716643691844,correction_exit,correction depth 2.68 ATR >= 2.5,win,2022,15
